LEGACY_TEXT_ID	TEXT_ID	TEXT_OBJECT	TEXT_ID_TXT_GBL	TEXT_ID_TXT_LCL	DI_TIMESTAMP										
CAAT	CAAT	RE	Additional Text Real Estate	Zusatztext zum Immobilienobj.	2018.06.19 05:33:47										
CALE	CALE	SCMA	Schedule Manager: Calend. text	Schedule Manager: Text Kalend.	2018.06.19 05:33:47										
CARS	CARS	RE	Notes on Resubmission Date	Notiz zum Wiedervorlagetermin	2018.06.19 05:33:47										
CATE	CATE	DSYS	Test case description	Testfall-Bescheibung	2018.06.19 05:33:47										
CATS	CATS	CATS	Time entry sheet	Zeiterfassungsblatt	2018.06.19 05:33:47										
CBEW	CBEW	CKTC	Calculation Data Long Text	Kalkulationsdaten Langtext	2018.06.19 05:33:47										
CC	CC	DOKU	Configuration Check Group	Konfigurationsprüfungsgruppe	2018.06.19 05:33:47										
CDCD	CDCD	RE	Note on Condition	Notiz zur Kondition	2018.06.19 05:33:47										
CE	CE	DOKU	Class events	Klassen-Ereignisse	2018.06.19 05:33:47										
CF	CF	DOKU	Program function	Programmfunktion	2018.06.19 05:33:47										
CFTR	CFTR	FVVI_RADJ	Table footer C	Tabellenfuß C	2018.06.19 05:33:47										
CH	CH	DOKU	Characteristic	Charakteristik	2018.06.19 05:33:47										
CHAP	CHAP	DSYS	Hypertext module	Hypertext-Baustein	2018.06.19 05:33:47										
CHDR	CHDR	FVVI_RADJ	Table header C	Tabellenkopf C	2018.06.19 05:33:47										
CHKL	CHKL	/FTI/WIZ	Long text for Check		2018.06.19 05:33:47										
CHKT	CHKT	/FTI/WIZ	Title for Checks		2018.06.19 05:33:47										
CICS	CICS	TEXT	CIC: Scripting standard text	CIC: Skript Standardtext	2018.06.19 05:33:47										
CIG	CIG	BELEG	CIP	CIP	2018.06.19 05:33:47										
CIG	CIG	VBBK			2018.06.19 05:33:47										
CL	CL	DOKU	Classes	Klassen	2018.06.19 05:33:47										
CLB1	CLB1	CALLCENTER	Callback Notes Text	Callback Notes Text	2018.06.19 05:33:47										
CLN	CLN	FVVI_RADJ	Table line C	Tabellenzeile C	2018.06.19 05:33:47										
CM	CM	DOKU	Pull-down menu/menu bar	AktionsmenÐ/Menüleiste	2018.06.19 05:33:47										
CM05	CM05	VTTK	Documents enclosed	Beigefügte Dokumente	2018.06.19 05:33:47										
CM13	CM13	VTTK	Sender's instructions	Anweisungen des Absenders	2018.06.19 05:33:47										
CM18	CM18	VTTK	Condits.a.commts.of forw.agent	Vorbehalte u. Bem. d. Frachtf.	2018.06.19 05:33:47										
CM19	CM19	VTTK	Special arrangements	Besondere Vereinbarungen	2018.06.19 05:33:47										
CNDP	CNDP	RE	Actual Security Deposit Note	Notiz zur IST-Kaution	2018.06.19 05:33:47										
CNNT	CNNT	RE	Note on Notice	Notiz zur Kündigung	2018.06.19 05:33:47										
CNRN	CNRN	RE	Note on Renewal	Notiz zur Verlängerung	2018.06.19 05:33:47										
CNTX	CNTX	BRF	BRF: Context	BRF: Kontext	2018.06.19 05:33:47										
CO	CO	DOKU	Class methods	Klassen-Methoden	2018.06.19 05:33:47										
CO01	CO01	/SCWM/DLVH			2018.06.19 05:33:47										
CO01	CO01	VBBK			2018.06.19 05:33:47										
CODE	CODE	IAMCATALOG	Code Long Text	Code Langtext	2018.06.19 05:33:47										
COMD	COMD	VBBK			2018.06.19 05:33:47										
COMM	COMM	OIUE2			2018.06.19 05:33:47										
COMM	COMM	RKC_EIS	Comment	Kommentar	2018.06.19 05:33:47										
COMM	COMM	SIGNATURE	Comment	Kommentar	2018.06.19 05:33:47										
COMN	COMN	VBBK			2018.06.19 05:33:47										
COMP	COMP	CATSXT	Task component	Tätigkeitskomponente	2018.06.19 05:33:47										
CONC	CONC	DSYS	Hypertext MLS concept	Hypertext-WWS-Konzept	2018.06.19 05:33:47										
COP2	COP2	CCSS	Act.-dep. PrimCostPlanng text	Langtext lstgsabh. PrimKostPla	2018.06.19 05:33:47										
COSL	COSL	CCSS	Activity type planning text	Langtext Leistungsartenplanung	2018.06.19 05:33:47										
COSP	COSP	CCSS	Primary cost planing long text	Langtext Primärkostenplanung	2018.06.19 05:33:47										
COSR	COSR	CCSS	Stat. ratio planning text	Langtext Kennzahlenplanung	2018.06.19 05:33:47										
COSS	COSS	CCSS	Activity Planning Long Text	Langtext Leistungsaufn.planung	2018.06.19 05:33:47										
CPTX	CPTX	RE	Text for Mass Correspondence	Text für Massenkorrespondenz	2018.06.19 05:33:47										
CRTM	CRTM	/KJCH1/RMT			2018.06.19 05:33:47										
CS	CS	DOKU	Communication Scenario	Kommunikationsszenario	2018.06.19 05:33:47										
CT	CT	DOKU	Types	Typen	2018.06.19 05:33:47										
CTYP	CTYP	QCVK	Short text Cert. type for IDoc	Kurztext Zeugnistyp für IDoc	2018.06.19 05:33:47										
CU	CU	DOKU	Cluster	Cluster	2018.06.19 05:33:47										
CUP	CUP	BELEG	CUG	CUG	2018.06.19 05:33:47										
CUP	CUP	VBBK			2018.06.19 05:33:47										
DE	DE	DOKU	Data element	Datenelement	2018.06.19 05:33:47										
DECI	DECI	Z_SSCUIDEC	Decision Text		2018.06.19 05:33:47										
DEF	DEF	FORM	Form definition	Formular Definition	2018.06.19 05:33:47										
DEF	DEF	FORMVERS	Last form def. translated	Zuletzt übersetzte Form.Def.	2018.06.19 05:33:47										
DEF	DEF	STYLE	Style definition	Stil Definition	2018.06.19 05:33:47										
DEKO	DEKO	/SCWM/DLVI	General Deconsolidation Text	Dekonsolidierungstext allgemei	2018.06.19 05:33:47										
DELN	DELN	/ACCGO/STL			2018.06.19 05:33:47										
DESC	DESC	/FTI/WIZ	Text id for Description		2018.06.19 05:33:47										
DESC	DESC	CGPL_TEXT	Description	Beschreibung	2018.06.19 05:33:47										
DESC	DESC	QPCP	Description of Control Plan	Beschreibung PLP	2018.06.19 05:33:47										
DF_1	DF_1	AUFK	DFPS: Flight Legs	DFPS: Teilflugstrecken	2018.06.19 05:33:47										
DI	DI	DOKU	Dialog modules	Dialogbausteine	2018.06.19 05:33:47										
DILI	DILI	RMSL_DRAFT	Diet Label List	Diätliste	2018.06.19 05:33:47										
DKO	DKO	BOM	BOM alternatives text doc.BOM	StlAlternativentext DokStl	2018.06.19 05:33:47										
DML	DML	CHARACTER			2018.06.19 05:33:47										
DML	DML	DEFSCOPE			2018.06.19 05:33:47										
DML	DML	DTYPE			2018.06.19 05:33:47										
DNLD	DNLD	J1IA	Download		2018.06.19 05:33:47										
DNLD	DNLD	J1IEX	Download text		2018.06.19 05:33:47										
DNLD	DNLD	J1IF	Download		2018.06.19 05:33:47										
DNLD	DNLD	J1IH	Download		2018.06.19 05:33:47										
DNLD	DNLD	J1II	Download		2018.06.19 05:33:47										
DNLD	DNLD	J1IS	Download text		2018.06.19 05:33:47										
DNLD	DNLD	J1IU			2018.06.19 05:33:47										
DNLD	DNLD	J1IW	Download		2018.06.19 05:33:47										
DO	DO	DOKU	Domain	Domäne	2018.06.19 05:33:47										
DO	DO	OIU_OW_DO			2018.06.19 05:33:47										
DOC	DOC	FORMDOCU	Form documentation	Formulardokumentation	2018.06.19 05:33:47										
DOCU	DOCU	OXT	Documentation	Dokumentation	2018.06.19 05:33:47										
DOKU	DOKU	DOKU	Doc. text	Doku-Text	2018.06.19 05:33:47										
DP01	DP01	HR_DPLAN	Message for development stage	Notiz zur Entwicklungsstation	2018.06.19 05:33:47										
DPO	DPO	BOM	BOM item text doc. BOM	StlPositionstext DokStl	2018.06.19 05:33:47										
DSYS	DSYS	CHAP			2018.06.19 05:33:47										
DSYS	DSYS	DSYS			2018.06.19 05:33:47										
DT	DT	CA-TTE			2018.06.19 05:33:47										
DT	DT	DOKU	Dialog text	Dialogtext	2018.06.19 05:33:47										
DTEL	DTEL	DOWNTIME	Downtime element	Downtime Element	2018.06.19 05:33:47										
DZ	DZ	DOKU	Data Element Supplement	Datenelementzusatz	2018.06.19 05:33:47										
DZU	DZU	BOM	BOM text doc. BOM	Stücklistentext DokStl	2018.06.19 05:33:47										
ECRI	ECRI	/PLMB/ECRI	Recipe Management	Rezeptverwaltung	2018.06.19 05:33:47										
EINL	EINL	/SCWM/DLVI	General Putaway Text	Einlagertext allgemein	2018.06.19 05:33:47										
EKEK	EKEK	/SCWM/DLVH	Release Texts	Abruftexte	2018.06.19 05:33:47										
EKO	EKO	BOM	BOM alternative text equipBOM	StlAlternativentext EquiStl	2018.06.19 05:33:47										
ELBP	ELBP	ELBP	Main criterion texts	Texte zum Hauptkriterium	2018.06.19 05:33:47										
EMAI	EMAI	SCMG_CASE			2018.06.19 05:33:47										
ENOT	ENOT	/ACCGO/FEE			2018.06.19 05:33:47										
ENOT	ENOT	/ACCGO/UI1			2018.06.19 05:33:47										
EPO	EPO	BOM	BOM item text equip.BOM	StlPositionstext EquiStl	2018.06.19 05:33:47										
EQ	EQ	DOKU	Lock object	Sperrobjekt	2018.06.19 05:33:47										
EQR	EQR	/PLMB/RCP			2018.06.19 05:33:47										
ET	ET	PBET	Division text	Einteilungstext	2018.06.19 05:33:47										
EU	EU	DOKU	Development Environment	Entwicklungsumgebung	2018.06.19 05:33:47										
EVNT	EVNT	BRF	BRF: Event	BRF: Ereignis	2018.06.19 05:33:47										
EVPT	EVPT	PMS	Trigger point long text	Langtext Ereignispunkt	2018.06.19 05:33:47										
EXPR	EXPR	BRF	BRF: Expression	BRF: Ausdruck	2018.06.19 05:33:47										
EZU	EZU	BOM	BOM text equip.BOM	Stücklistentext EquiStl	2018.06.19 05:33:47										
F001	F001	SCMG_CASE	Description of Customer	Beschreibung des Kunden	2018.06.19 05:33:47										
F002	F002	SCMG_CASE	Customer Reply	Antwort des Kunden	2018.06.19 05:33:47										
F003	F003	SCMG_CASE	Note from External Application	Notiz von externer Anwendung	2018.06.19 05:33:47										
F005	F005	SCMG_CASE	Reason for Rejection	Begründung für Absage	2018.06.19 05:33:47										
F01	F01	EKKO	Header text	Kopftext	2018.06.19 05:33:47										
F01	F01	EKPO	Item text	Positionstext	2018.06.19 05:33:47										
F02	F02	EKKO	Header note	Kopfnotiz	2018.06.19 05:33:47										
F02	F02	EKPO	Info record PO text	Infobestelltext	2018.06.19 05:33:47										
F03	F03	EKKO	Pricing types	Preisarten	2018.06.19 05:33:47										
F03	F03	EKPO	Material PO text	Materialbestelltext	2018.06.19 05:33:47										
F04	F04	EKKO	Deadlines	Termine	2018.06.19 05:33:47										
F04	F04	EKPO	Delivery text	Anlieferungstext	2018.06.19 05:33:47										
F05	F05	EKKO	Terms of delivery	Lieferbedingungen	2018.06.19 05:33:47										
F05	F05	EKPO	Info record note	Infonotiz	2018.06.19 05:33:47										
F06	F06	EKKO	Shipping instructions	Versandvorschrift	2018.06.19 05:33:47										
F06	F06	EKPO	MRP Cockpit	MRP cockpit	2018.06.19 05:33:47										
F07	F07	EKKO	Terms of payment	Zahlungsbedingungen	2018.06.19 05:33:47										
F08	F08	EKKO	Warranties	Gewährleistungen	2018.06.19 05:33:47										
F09	F09	EKKO	Penalty for breach of contract	Vertragsstrafen	2018.06.19 05:33:47										
F10	F10	/SCWM/DLVI	SPEC2000 Order Item	SPEC2000 Position Auftrag	2018.06.19 05:33:47										
F10	F10	EKKO	Guarantees	Garantien	2018.06.19 05:33:47										
F10	F10	EKPO	Item Text for SPEC2000	Positionstext für SPEC2000	2018.06.19 05:33:47										
F11	F11	EKKO	Contract riders (clauses)	Nebenabreden	2018.06.19 05:33:47										
F12	F12	EKKO	Attachment	Anlage	2018.06.19 05:33:47										
F13	F13	EKKO	Other contractual stipulations	Sonstige Vereinbarungen	2018.06.19 05:33:47										
F14	F14	EKKO	Delivery	Anlieferung	2018.06.19 05:33:47										
F15	F15	EKKO	Supplier Memo (General)	Lieferantennotiz (Allgemein)	2018.06.19 05:33:47										
F16	F16	EKKO	Supplier Memo (Specific)	Lieferantennotiz (Speziell)	2018.06.19 05:33:47										
F17	F17	EKKO	CUP	CUP	2018.06.19 05:33:47										
F18	F18	EKKO	CIG	CIG	2018.06.19 05:33:47										
F20	F20	/SCWM/DLVH	SPEC2000 Order/Delivery Header	SPEC2000 Kopf Auftrag/Lieferg.	2018.06.19 05:33:47										
F21	F21	/SCWM/DLVI	SPEC2000 Item	SPEC2000 Position	2018.06.19 05:33:47										
FA01	FA01	FMMD			2018.06.19 05:33:47										
FACT	FACT	CGPL_TEXT	Determination	Feststellung	2018.06.19 05:33:47										
FD01	FD01	FMMD	Standard Text: Funds	Standardtext: Fonds	2018.06.19 05:33:47										
FE	FE	DOKU	Data element	Datenelement	2018.06.19 05:33:47										
FEED	FEED	FEEDBACK			2018.06.19 05:33:47										
FETX	FETX	/SCWM/DLVH	Export Document Remarks - EU	Export Document Remarks - EU	2018.06.19 05:33:47										
FETX	FETX	VBBK	Export Document Remarks - EU	Export Document Remarks - EU	2018.06.19 05:33:47										
FG	FG	DOKU	Function group	Funktionsgruppe	2018.06.19 05:33:47										
FG1	FG1	FVVI_SOST	Group footer 1	Gruppenfuß 1	2018.06.19 05:33:47										
FG2	FG2	FVVI_SOST	Group footer 2	Gruppenfuß 2	2018.06.19 05:33:47										
FHMT	FHMT	AUFK	PRT text	Fertigungshilfsmitteltext	2018.06.19 05:33:47										
FIAA	FIAA	TEXT	Text templates fixed assets	Textschablonen Anlagen	2018.06.19 05:33:47										
FIFC	FIFC	WF_NOTE	FinCal manual task	manuelle Aufgabe FinCal	2018.06.19 05:33:47										
FIKO	FIKO	BKORM	Individual correspondence FI	Individuelle Korrespondenz FI	2018.06.19 05:33:47										
FIKO	FIKO	TEXT	Individual correspondence FI	Individuelle Korrespondenz FI	2018.06.19 05:33:47										
FITV	FITV	TEXT	Text template travel mgmt	Textvorlagen Reisemanagement	2018.06.19 05:33:47										
FJTX	FJTX	/SCWM/DLVH	Export Document Remarks - Jpn	Export Document Remarks - Jpn	2018.06.19 05:33:47										
FJTX	FJTX	/SCWM/DLVI			2018.06.19 05:33:47										
FJTX	FJTX	VBBK	Export Document Remarks - Jpn	Export Document Remarks - Jpn	2018.06.19 05:33:47										
FJTX	FJTX	VBBP			2018.06.19 05:33:47										
FKK0	FKK0	FKKGEN	Text	Text	2018.06.19 05:33:47										
FMDT	FMDT	FMDT_TEXT	Derivation step	Ableitungsschritt	2018.06.19 05:33:47										
FMED	FMED	BPDK	HHM Budget Entry Document	HHM-Budgeterfassungsbeleg	2018.06.19 05:33:47										
FMED	FMED	TEXT	FM Budget Entry Document	HHM Budgeterfassungsbeleg	2018.06.19 05:33:47										
FMRE	FMRE	FMRE_TEXT	Long Text Earmarked Funds	Langtext Mittelvormerkung	2018.06.19 05:33:47										
FMRE	FMRE	TEXT	Long Text: Funds Reservation	Langtext Mittelreservierung	2018.06.19 05:33:47										
FMVM	FMVM	FGLD	Long Text: Capital Budget	Langtext: Vermögenshaushalt	2018.06.19 05:33:47										
FMVW	FMVW	FGLD	Long Text: Operating Budget	Langtext: Verwaltungshaushalt	2018.06.19 05:33:47										
FO	FO	QMSM	Log for follow-up action	Protokoll zur Folgeaktion	2018.06.19 05:33:47										
FORD	FORD	CAPV	Documentation Formula	Dokumentation Formel	2018.06.19 05:33:47										
FP01	FP01	FMMD	Standard Text: Commitment Item	Standardtext: Finanzposition	2018.06.19 05:33:47										
FPM1	FPM1	TEXT	HR-FPM: Budget carried forward	HR-FPM: Mailanschluß	2018.06.19 05:33:47										
FRTX	FRTX	/PM0/ATEXT	Text Module for Custom Text	Textbaustein für freie Texte	2018.06.19 05:33:47										
FRWD	FRWD	PROC_WFL			2018.06.19 05:33:47										
FS01	FS01	FMMD	Standard Text: Funds Center	Standardtext: Finanzstelle	2018.06.19 05:33:47										
FT10	FT10	/SCWM/DLVH	Shipper's Letter of Instr.	Shipper's Letter of Instr.	2018.06.19 05:33:47										
FT10	FT10	VBBK	Shipper's Letter of Instr.	Shipper's Letter of Instr.	2018.06.19 05:33:47										
FT11	FT11	/SCWM/DLVH	Export Packing List U.S.	Export Packing List U.S.	2018.06.19 05:33:47										
FT11	FT11	VBBK	Export Packing List U.S.	Export Packing List U.S.	2018.06.19 05:33:47										
FT20	FT20	/SCWM/DLVH	MOW: Testing copy T5	MOW: Kontrollexemplar T5	2018.06.19 05:33:47										
FT20	FT20	VBBK	MOW: Testing copy T5	MOW: Kontrollexemplar T5	2018.06.19 05:33:47										
FTR	FTR	FVVI_INVPP	Table footer	Tabellenfuß	2018.06.19 05:33:47										
FTR	FTR	FVVI_MA	Table footer	Tabellenfuß	2018.06.19 05:33:47										
FTR	FTR	FVVI_MV	Table footer	Tabellenfuß	2018.06.19 05:33:47										
FTR	FTR	FVVI_NKANL	Table footer	Tabellenfuß	2018.06.19 05:33:47										
FTR	FTR	FVVI_OWN1	Table footer	Tabellenfuß	2018.06.19 05:33:47										
FTR	FTR	FVVI_RADJ	Table footer	Tabellenfuß	2018.06.19 05:33:47										
FTR	FTR	FVVI_SLST	Table footer	Tabellenfuß	2018.06.19 05:33:47										
FTR	FTR	FVVI_SOST	Table footer	Tabellenfuß	2018.06.19 05:33:47										
FTR	FTR	FVVI_TAB1	Table footer	Tabellenfuß	2018.06.19 05:33:47										
FU	FU	DOKU	Function module	Funktionsbaustein	2018.06.19 05:33:47										
FX	FX	DOKU	Function module - exception	Funktionsbaustein - Ausnahme	2018.06.19 05:33:47										
GD	GD	DOKU	Data Object	Datenobjekt	2018.06.19 05:33:47										
GEFA	GEFA	TEXT	YCE texts, danger. mats /goods	YCE Texte zu Gefahrstoff/-gut	2018.06.19 05:33:47										
GH	GH	DOKU	Data model	Datenmodell	2018.06.19 05:33:47										
GLDV	GLDV	VBBK	Reference Global Delivery Doc	Reference Global Delivery Doc	2018.06.19 05:33:47										
GO	GO	DOKU	Operations	Operationen	2018.06.19 05:33:47										
GRPL	GRPL	/FTI/WIZ	Long text for Group		2018.06.19 05:33:47										
GRPT	GRPT	/FTI/WIZ	Group Title		2018.06.19 05:33:47										
GRUN	GRUN	MATERIAL	Basic data text	Grunddatentext	2018.06.19 05:33:47										
GRWT	GRWT	TEXT	Texts for Report Writer	Texte für Report Writer	2018.06.19 05:33:47										
GS	GS	DOKU	Consumption Model	Konsumierungs-Modell	2018.06.19 05:33:47										
HDND	HDND	/ACCGO/APL			2018.06.19 05:33:47										
HDR	HDR	/FTI/WIZ	Text id for Title		2018.06.19 05:33:47										
HDR	HDR	FVVI_INVPP	Table header	Tabellenkopf	2018.06.19 05:33:47										
HDR	HDR	FVVI_MA	Table header	Tabellenkopf	2018.06.19 05:33:47										
HDR	HDR	FVVI_MV	Table header	Tabellenkopf	2018.06.19 05:33:47										
HDR	HDR	FVVI_NKANL	Table header	Tabellenkopf	2018.06.19 05:33:47										
HDR	HDR	FVVI_OWN1	Table header	Tabellenkopf	2018.06.19 05:33:47										
HDR	HDR	FVVI_RADJ	Table header	Tabellenkopf	2018.06.19 05:33:47										
HDR	HDR	FVVI_SLST	Table header	Tabellenkopf	2018.06.19 05:33:47										
HDR	HDR	FVVI_SOST	Table header	Tabellenkopf	2018.06.19 05:33:47										
HDR	HDR	FVVI_TAB1	Table header	Tabellenkopf	2018.06.19 05:33:47										
HDTX	HDTX	/ACCGO/APL			2018.06.19 05:33:47										
HEAD	HEAD	/PLMB/ECR	Recipe Management	Rezeptverwaltung	2018.06.19 05:33:47										
HEAD	HEAD	/PLMB/RCP	Recipe Management	Rezeptverwaltung	2018.06.19 05:33:47										
HEAD	HEAD	/PLMB/RDLN			2018.06.19 05:33:47										
HEAD	HEAD	CRHD	Workplace long text	Arbeitsplatz Langtext	2018.06.19 05:33:47										
HEAD	HEAD	FEATURE	Documentation for char.	Dokumentation zum Merkmal	2018.06.19 05:33:47										
HEAD	HEAD	MNTF	Mass Creation Notifications	Massenanlage Meldungen	2018.06.19 05:33:47										
HG1	HG1	FVVI_SOST	Group header 1	Gruppenkopf 1	2018.06.19 05:33:47										
HG2	HG2	FVVI_SOST	Group header 2	Gruppenkopf 2	2018.06.19 05:33:47										
HIE1	HIE1	WMATGRP	Text ID of Article Hierarchy	Text ID der Artikelhierarchie	2018.06.19 05:33:47										
HLD1	HLD1	BKKHLD	Reserved Amounts Notes	Reservierte Beträge Notizen	2018.06.19 05:33:47										
HR_G	HR_G	TEXT	General messages	Allgemeine Mitteilungen	2018.06.19 05:33:47										
HR_P	HR_P	HRMESS	Private messages	Persönliche Mitteilungen	2018.06.19 05:33:47										
HUD	HUD	BELEG			2018.06.19 05:33:47										
HV01	HV01	FMHVMT	Long Text: Budget Memo	Langtext: Haushaltsvermerk	2018.06.19 05:33:47										
HV01	HV01	FMHVT	Long Text: Budget Memo	Langtext: Haushaltsvermerk	2018.06.19 05:33:47										
HY	HY	DOKU	Hypertext	Hypertext	2018.06.19 05:33:47										
HY	HY	DSYS			2018.06.19 05:33:47										
HZ01	HZ01	HZ01	Material-ind. dang. goods txts	Materialunabh. Gefahrguttexte	2018.06.19 05:33:47										
HZEX	HZEX	HZ02	DG: Texts for exceptions	GG. Texte zu Ausnahmen	2018.06.19 05:33:47										
HZF1	HZF1	HZ02	DG: Free text 1	GG: Freier Text 1	2018.06.19 05:33:47										
HZF2	HZF2	HZ02	DG: Free text 2	GG: Freier Text 2	2018.06.19 05:33:47										
HZF3	HZF3	HZ02	DG: Free text 3	GG: Freier Text 3	2018.06.19 05:33:47										
HZF4	HZF4	HZ02	DG: Free text 4	GG: Freier Text 4	2018.06.19 05:33:47										
HZF5	HZF5	HZ02	DG: Free text 5	GG: Freier Text 5	2018.06.19 05:33:47										
HZF6	HZF6	HZ02	DG: Free text 6	GG: Freier Text 6	2018.06.19 05:33:47										
HZF7	HZF7	HZ02	DG: Free text 7	GG: Freier Text 7	2018.06.19 05:33:47										
HZF8	HZF8	HZ02	DG: Free text 8	GG: Freier Text 8	2018.06.19 05:33:47										
HZF9	HZF9	HZ02	DG: Free text 9	GG: Freier Text 9	2018.06.19 05:33:47										
HZFA	HZFA	HZ02	DG: Free text 10	GG: Freier Text 10	2018.06.19 05:33:47										
HZHI	HZHI	HZ02	DG: Information on handling	GG: Informationen zum Handling	2018.06.19 05:33:47										
HZMP	HZMP	HZ02	DG: Text on marine pollutants	GG: Text zu Marine Pollutant	2018.06.19 05:33:47										
HZNS	HZNS	HZ02	DG: Texts for exemption	GG: Texte zur Freistellung	2018.06.19 05:33:47										
HZVS	HZVS	HZ02	DG: Texts for viscous substces	GG: Texte zu hochviskose Stof.	2018.06.19 05:33:47										
IA	IA	DOKU	Interface attributes	Interface-Attribute	2018.06.19 05:33:47										
IASE	IASE	/PRA/TA			2018.06.19 05:33:47										
IASU	IASU	/PRA/TA			2018.06.19 05:33:47										
ID	ID	DOKU	IDoc types	IDoc-Typen	2018.06.19 05:33:47										
IDEN	IDEN	J1IF	Identification marks		2018.06.19 05:33:47										
IE	IE	DOKU	Interface events	Interfaces-Ereignisse	2018.06.19 05:33:47										
IF	IF	DOKU	Interfaces	Interfaces	2018.06.19 05:33:47										
II	II	DOKU	Inbound Service Interface	Inbound Service Interface	2018.06.19 05:33:47										
IM	IM	DOKU	Modeling object	Modellierungsobjekt	2018.06.19 05:33:47										
IMAD	IMAD	TEXT	Collective request Word templ.	Schabl. Massnahmenanford. Word	2018.06.19 05:33:47										
IMAK	IMAK	TEXT	Appropriatn request text templ	Textschablone Massnahmenanford	2018.06.19 05:33:47										
IMAV	IMAV	TEXT	Appropriatn req. variant templ	Schablone Anforderungsvariante	2018.06.19 05:33:47										
IMAW	IMAW	TEXT	Appropr. req. var. Word templ.	Schab. Anford.Variante Word	2018.06.19 05:33:47										
IMCL	IMCL	BRF	BRF: Implementing Class	BRF: implementierende Klasse	2018.06.19 05:33:47										
IMSM	IMSM	TEXT	SM: Service texts	SM: Servicetexte	2018.06.19 05:33:47										
IN	IN	DOKU	Info system text	Infosystemtext	2018.06.19 05:33:47										
INCL	INCL	SEM_SRM	Include Text for Smart Form	Includetext für Smartform	2018.06.19 05:33:47										
INFO	INFO	INFO	Info system texts	Infosystemtexte	2018.06.19 05:33:47										
INLI	INLI	RMSL_DRAFT	Ingredient Label List	Inhaltstoffliste	2018.06.19 05:33:47										
INOT	INOT	/ACCGO/FEE			2018.06.19 05:33:47										
INOT	INOT	/ACCGO/UI1			2018.06.19 05:33:47										
INSP	INSP	INSPECTION			2018.06.19 05:33:47										
INSP	INSP	VBBP			2018.06.19 05:33:47										
INST	INST	/SCTM/NOTE	Special Instructions	Besondere Anweisungen	2018.06.19 05:33:47										
INTI	INTI	ESH_TAU	Internal Data (EPM)	Interne Daten (EPM)	2018.06.19 05:33:47										
INTV	INTV	EQUI	Internal Note for Equipment	Interner Vermerk zum Equipment	2018.06.19 05:33:47										
INVE	INVE	/SCWM/DLVI	General Inventory Text	Inventurtext allgemein	2018.06.19 05:33:47										
INVM	INVM	ICH			2018.06.19 05:33:47										
IO	IO	DOKU	Interface methods	Interface-Methoden	2018.06.19 05:33:47										
IOSW	IOSW	/PRA/TA			2018.06.19 05:33:47										
IPRT	IPRT	TEXT	PM: print text INCLUDES	PM: Drucktext INCLUDES	2018.06.19 05:33:47										
IS	IS	DOKU	BSP Extension Object	BSP-Extension-Objekt	2018.06.19 05:33:47										
ISLE	ISLE	/PRA/TA			2018.06.19 05:33:47										
ISOL	ISOL	/PRA/TA			2018.06.19 05:33:47										
ISSR	ISSR	ISSR	Statutory Reporting	Statutory Reporting	2018.06.19 05:33:47										
ISSR	ISSR	TEXT	Insurance: Statutory Reporting	Insurance: Statutory Reporting	2018.06.19 05:33:47										
IST	IST	/ACCGO/PM			2018.06.19 05:33:47										
IVER	IVER	MATERIAL	Internal note	Interner Vermerk	2018.06.19 05:33:47										
J3GH	J3GH	J_3GBD	Header long text	Langtext Kopf	2018.06.19 05:33:47										
J3GI	J3GI	J_3GBD	Item long text	Langtext Position	2018.06.19 05:33:47										
J3GK	J3GK	J_3GKATAL	Catalog Long Text	Kataloglangtext	2018.06.19 05:33:47										
J7LM	J7LM	J_7L_M01	Comment for REA Article	Kommentar zur REA Artikel	2018.06.19 05:33:47										
J7LV	J7LV	J_7L_V01	Comment for REA Packing	Kommentar zur REA Verpackung	2018.06.19 05:33:47										
JLC1	JLC1	/SCWM/DLVH	J: E/R open credit	J: E/R open credit	2018.06.19 05:33:47										
JLC1	JLC1	VBBK	J: E/R open credit	J: E/R open credit	2018.06.19 05:33:47										
JLC2	JLC2	/SCWM/DLVH	J: E/R receipt date	J: E/R receipt date	2018.06.19 05:33:47										
JLC2	JLC2	VBBK	J: E/R receipt date	J: E/R receipt date	2018.06.19 05:33:47										
JLC3	JLC3	/SCWM/DLVH	J: E/R valid to	J: E/R valid to	2018.06.19 05:33:47										
JLC3	JLC3	VBBK	J: E/R valid to	J: E/R valid to	2018.06.19 05:33:47										
JMI1	JMI1	/SCWM/DLVH	J: E/R payment method	J: E/R payment method	2018.06.19 05:33:47										
JMI1	JMI1	VBBK	J: E/R payment method	J: E/R payment method	2018.06.19 05:33:47										
JMI2	JMI2	/SCWM/DLVH	J: E/R 6 Date of customs clear	J: E/R 6 Date of customs clear	2018.06.19 05:33:47										
JMI2	JMI2	VBBK	J: E/R 6 Date of customs clear	J: E/R 6 Date of customs clear	2018.06.19 05:33:47										
JMI3	JMI3	/SCWM/DLVH	J: E/R 11 Pymt methods others	J: E/R 11 Pymt methods others	2018.06.19 05:33:47										
JMI3	JMI3	VBBK	J: E/R 11 Pymt methods others	J: E/R 11 Pymt methods others	2018.06.19 05:33:47										
JMI4	JMI4	/SCWM/DLVH	J: E/R B/E valid to	J: E/R B/E valid to	2018.06.19 05:33:47										
JMI4	JMI4	VBBK	J: E/R B/E valid to	J: E/R B/E valid to	2018.06.19 05:33:47										
